,Unnamed: 0,rank_order,rank,name,scores_overall,scores_overall_rank,scores_resources,scores_resources_rank,scores_engagement,scores_engagement_rank,scores_outcomes,scores_outcomes_rank,scores_environment,scores_environment_rank,nid,location,stats_fees_oos,stats_board,stats_salary,Chemical Engineering,Architecture,Psychology,General Engineering,Sociology,Electrical & Electronic Engineering,"Geology, Environmental, Earth & Marine Sciences",Computer Science,Chemistry,Accounting & Finance,"Art, Performing Arts & Design",Biological Sciences,Politics & International Studies (incl Development Studies),Civil Engineering,Agriculture & Forestry,Law,"Languages, Literature & Linguistics",Communication & Media Studies,Mechanical & Aerospace Engineering,Economics & Econometrics,Medicine & Dentistry,Physics & Astronomy,Geography,"History, Philosophy & Theology",Mathematics & Statistics,Business & Management,Other Health,Archaeology,Education,Veterinary Science,Sport Science,latitude,longitude
277,277,278,=276,University of South Florida (Tampa),54.3,278,8.4,637,16.5,196,21.6,210,7.9,58,803,Florida,"$17,324","$9,700","$42,100",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.0599999,-82.41383619
278,278,279,=279,Augustana College (Illinois),54.2,279,13.2,406,16.1,286,21.3,219,3.6,569,592331,Illinois,"$40,908","$10,314","$49,467",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,41.50275805,-90.55059793
279,279,280,=279,James Madison University,54.2,280,9.1,606,16.8,121,25.2,109,3.1,632,594809,Virginia,"$27,230","$10,112","$54,333",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,38.436440399999995,-78.86896481
280,280,281,=279,MCPHS University,54.2,281,11.5,488,13.5,789,22.3,174,6.8,145,592931,Massachusetts,"$32,590","$16,400","$114,033",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,43.0374605,-71.44783922
281,281,282,282,Austin College,54.1,282,13.9,369,15.7,403,18.6,312,5.8,266,594602,Texas,"$38,800","$12,334","$48,100",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,33.64713745,-96.59793447
282,282,283,=283,"University of Maryland, Baltimore County",54.0,283,10.0,560,15.9,351,21.3,223,6.9,138,791,Maryland,"$25,654","$11,836","$54,267",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,39.25567589999999,-76.71096740000002
283,283,284,=283,University of Vermont,54.0,284,15.7,281,15.9,365,19.7,276,2.7,700,895,Vermont,"$41,356","$12,022","$45,467",0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,44.4776649,-73.18351439
284,284,285,=285,"Embry-Riddle Aeronautical University, Prescott",53.9,285,12.5,448,15.4,512,20.9,231,5.2,352,595199,Arizona,"$34,662","$10,468","$63,367",0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,34.61469915,-112.45254469999999
285,285,286,=285,Moravian College,53.9,286,15.3,297,15.0,632,19.5,282,4.1,506,594272,Pennsylvania,"$42,024","$12,694","$49,300",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,40.630896899999996,-75.38352724
286,286,287,=287,Elizabethtown College,53.8,287,16.7,234,15.4,511,19.3,289,2.4,722,594188,Pennsylvania,"$45,350","$10,990","$49,467",0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,40.14929875,-76.59002847
287,287,288,=287,Iowa State University,53.8,288,10.9,523,17.2,54,21.2,226,4.5,456,648,Iowa,"$22,472","$8,546","$49,033",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,42.02791015,-93.64464415
288,288,289,=287,San Jose State University,53.8,289,5.3,758,16.2,272,23.6,142,8.8,11,592025,California,"$19,601","$15,594","$54,500",1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,37.33519025,-121.88122549999999
289,289,290,=287,Western New England University,53.8,290,17.2,211,16.0,330,17.3,373,3.3,617,592994,Massachusetts,"$35,740","$13,442","$55,433",1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,42.1125825,-72.51478135
290,290,291,291,Suffolk University,53.7,291,13.3,403,16.6,175,16.9,389,7.0,131,592985,Massachusetts,"$37,270","$15,046","$52,033",0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,42.37251045,-71.03068356
291,291,292,=292,CUNY Queens College,53.6,292,9.3,593,14.9,640,21.4,216,8.0,48,593528,New York,"$14,528","$14,370","$47,800",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,40.7366437,-73.82008940000001
292,292,293,=292,Oregon State University,53.6,293,11.5,492,16.2,265,19.9,268,5.9,261,883,Oregon,"$29,457","$11,445","$47,500",1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,44.56305595,-123.28392360000001
293,293,294,=292,Pace University-New York,53.6,294,11.3,499,16.2,267,18.7,309,7.5,88,593630,New York,"$43,986","$18,002","$58,333",1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,40.711027200000004,-74.0047244
294,294,295,=295,Louisiana State University,53.5,295,10.8,529,15.8,385,22.3,173,4.6,446,131540,Louisiana,"$28,051","$11,750","$47,833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,30.40576185,-91.1859745
295,295,296,=295,Siena College,53.5,296,14.7,329,14.4,736,21.7,206,2.6,708,593666,New York,"$35,735","$14,550","$55,267",0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,42.71941195,-73.7511765
296,296,297,=297,Illinois State University,53.4,297,13.1,411,16.4,208,19.8,270,4.0,516,592376,Illinois,"$18,653","$9,850","$46,033",0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,40.51799375,-89.00846071
297,297,298,=297,University of Washington-Bothell,53.4,298,4.9,775,15.1,613,25.1,112,8.3,34,595049,Washington,"$35,475","$11,259","$55,400",0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,47.7595071,-122.19100220000001
298,298,299,=299,Concordia College at Moorhead,53.3,299,16.8,227,17.0,79,17.9,343,1.6,791,593114,Minnesota,"$38,378","$8,040","$42,733",0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,46.862419,-96.76942575
299,299,300,=299,Eastern Mennonite University,53.3,300,17.9,165,15.4,510,16.5,409,3.4,600,594797,Virginia,"$35,800","$11,000","$38,800",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,38.47216285,-78.87794515
300,300,301,=299,SUNY College of Environmental Science and Forestry,53.3,301,17.7,179,14.8,680,18.2,332,2.7,698,593693,New York,"$18,193","$16,510","$43,267",1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,43.0345102,-76.1366182
301,301,302,=299,Wayne State University,53.3,302,17.1,216,16.2,282,12.7,603,7.2,112,738,Michigan,"$29,663","$10,102","$40,033",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,42.3593595,-83.07160552
302,302,303,303,University of St Thomas (Minnesota),53.2,303,14.7,330,15.9,363,19.7,275,2.9,675,593165,Minnesota,"$41,133","$10,054","$56,200",0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,44.942060299999994,-93.189582
303,303,304,304,Xavier University,53.1,304,15.5,289,17.2,64,17.0,382,3.4,610,594014,Ohio,"$37,230","$12,150","$48,800",1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,39.1513078,-84.47083471
304,304,305,=305,University of Evansville,53.0,305,17.5,189,17.5,20,14.0,541,3.9,532,592487,Indiana,"$35,396","$12,160","$40,900",0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,37.971730900000004,-87.53168718
305,305,306,=305,John Carroll University,53.0,306,14.4,349,15.5,478,20.2,258,2.9,665,593927,Ohio,"$39,990","$11,580","$51,967",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,41.4905654,-81.52861490000001
306,306,307,=305,University of St Thomas (Texas),53.0,307,14.8,324,15.6,467,14.1,537,8.5,26,595256,Texas,"$32,660","$8,850","$48,767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.73682445,-95.3941473
307,307,308,=308,Hanover College,52.9,308,17.3,201,15.4,514,17.8,345,2.3,737,592496,Indiana,"$36,520","$11,230","$43,600",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,38.7141725,-85.4610948
308,308,309,=308,Mount Saint Mary's University,52.9,309,13.4,397,15.7,424,16.5,412,7.3,103,595202,California,"$39,608","$12,138","$51,900",0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,39.680707399999996,-77.34679821
309,309,310,=308,St John Fisher College,52.9,310,16.3,249,15.5,492,18.0,340,3.0,650,593675,New York,"$33,120","$12,150","$46,200",0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,43.11502265,-77.51039894
310,310,311,=311,University of Central Florida,52.8,311,6.1,730,16.6,159,23.0,151,7.0,120,595858,Florida,"$22,467","$9,764","$43,867",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,28.59899755,-81.19712501
311,311,312,=311,La Salle University,52.8,312,13.9,373,15.8,382,17.2,376,5.8,270,594233,Pennsylvania,"$29,500","$13,976","$54,400",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,40.0374695,-75.15401786
312,312,313,=311,University of Mississippi,52.8,313,13.5,390,16.1,297,19.0,302,4.2,493,593189,Mississippi,"$23,564","$10,502","$41,433",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,34.3646125,-89.53963491
313,313,314,=311,Rowan University,52.8,314,12.1,460,15.1,603,20.4,252,5.3,341,131313,New Jersey,"$21,890","$12,236","$49,500",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,39.7103526,-75.11932666
314,314,315,=311,University of Texas at Dallas,52.8,315,9.8,573,14.8,681,20.8,238,7.5,92,733,Texas,"$29,656","$11,112","$51,300",0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,32.9875855,-96.74976928
315,315,316,=311,Wagner College,52.8,316,14.4,353,14.5,726,19.7,277,4.2,500,593750,New York,"$45,380","$13,650","$55,600",0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,40.61517525,-74.09375390000001
316,316,317,=317,Albany College of Pharmacy and Health Sciences,52.7,317,22.4,63,12.7,799,13.5,565,4.2,488,593462,New York,"$33,621","$10,800","$120,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.65202585,-73.77861219
317,317,318,=317,Dominican University (Illinois),52.7,318,14.0,366,16.3,232,14.9,486,7.6,72,592439,Illinois,"$32,530","$9,942","$45,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.90304145,-87.82264047
318,318,319,=319,"California State University, Long Beach",52.6,319,4.7,780,16.7,136,22.4,168,8.9,7,131271,California,"$18,610","$12,484","$47,233",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,33.7817687,-118.11519969999999
319,319,320,=319,Coe College,52.6,320,16.0,261,15.9,339,17.0,379,3.7,558,592568,Iowa,"$42,430","$9,140","$44,233",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,41.9887318,-91.6580637
320,320,321,=319,Rider University,52.6,321,16.1,259,15.4,525,16.0,434,5.0,383,593417,New Jersey,"$41,310","$14,860","$50,067",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,40.28155125,-74.74044674
321,321,322,=319,Union University,52.6,322,17.7,181,16.8,131,15.1,479,3.0,651,594590,Tennessee,"$31,510","$10,400","$41,300",0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,35.67712415,-88.86094998
322,322,323,=323,Azusa Pacific University,52.5,323,12.3,456,15.3,541,17.5,356,7.4,94,591869,California,"$37,506","$9,794","$50,533",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,34.1304588,-117.8879645
323,323,324,=323,CUNY Brooklyn College,52.5,324,8.9,619,15.4,500,20.3,256,8.0,46,593504,New York,"$14,430",,"$43,967",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,40.6304648,-73.952113
324,324,325,=323,Chatham University,52.5,325,20.1,109,14.4,728,14.4,519,3.6,570,594158,Pennsylvania,"$36,510","$11,390","$34,667",0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,40.447620799999996,-79.92399541
325,325,326,=323,University of Kentucky,52.5,326,13.9,372,16.9,98,17.8,347,3.9,537,752,Kentucky,"$28,046","$12,858","$43,333",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.02703575,-84.50481984
326,326,327,=323,University of Toledo,52.5,327,12.9,428,16.3,248,17.8,349,5.5,319,131368,Ohio,"$18,885","$11,004","$41,867",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,41.6582432,-83.61478734
327,327,328,=328,University of Cincinnati,52.4,328,13.9,371,17.5,18,16.4,416,4.6,437,672,Ohio,"$26,334","$11,118","$40,233",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,39.1318525,-84.51576209999999
328,328,329,=328,John Brown University,52.4,329,10.6,538,16.1,295,22.2,178,3.4,602,591854,Arkansas,"$26,144","$9,040","$46,233",0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,34.777305600000005,-92.36461059999999
329,329,330,=328,Widener University,52.4,330,15.1,306,15.9,369,16.8,400,4.6,451,594395,Pennsylvania,"$44,166","$14,024","$53,167",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,39.860639500000005,-75.35659321
330,330,331,=328,William Jewell College,52.4,331,17.8,176,15.8,401,16.7,403,2.0,773,593288,Missouri,"$33,686","$9,640","$44,067",0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,39.2513794,-94.41122223
331,331,332,=332,Eckerd College,52.3,332,16.7,233,16.2,254,16.1,430,3.4,601,592157,Florida,"$43,044","$11,706","$41,367",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,27.71426575,-82.68554318
332,332,333,=332,University of Missouri-Kansas City,52.3,333,16.6,239,14.1,765,15.8,446,5.9,257,593252,Missouri,"$24,490","$11,026","$44,433",0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,39.033966,-94.57805989
333,333,334,=332,Pacific University,52.3,334,18.7,139,15.5,486,12.4,616,5.6,304,594098,Oregon,"$43,556","$12,162","$43,500",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,45.52186005,-123.1091121
334,334,335,=332,Seton Hall University,52.3,335,12.6,444,15.3,559,18.5,316,5.9,263,593429,New Jersey,"$40,588","$13,502","$55,800",0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,40.74337195,-74.24685806
335,335,336,=332,The College of St Scholastica,52.3,336,10.7,533,15.7,432,23.3,146,2.6,711,593162,Minnesota,"$36,212","$9,522","$50,800",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,46.8161969,-92.10614491
336,336,337,=337,Marietta College,52.2,337,17.7,177,15.6,455,15.1,477,3.7,560,593942,Ohio,"$36,040","$11,330","$41,800",0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,39.41609505,-81.44842059
337,337,338,=337,University of Minnesota Morris,52.2,338,14.0,368,14.9,651,17.7,354,5.6,301,593144,Minnesota,"$15,092","$8,150","$39,700",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,45.5902344,-95.89930909
338,338,339,=337,SUNY New Paltz,52.2,339,11.3,500,16.0,325,19.1,296,5.8,275,593714,New York,"$17,625","$12,680","$44,100",0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,41.7390054,-74.0851655
339,339,340,=340,Doane University,52.1,340,17.4,197,15.7,411,16.9,384,2.1,755,593318,Nebraska,"$32,250","$9,090","$43,800",0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,40.62131545,-96.94717593
340,340,341,=340,Illinois College,52.1,341,18.0,162,15.5,477,14.5,514,4.1,503,592373,Illinois,"$32,140","$9,190","$40,000",0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,39.7291655,-90.24647315
341,341,342,=340,Roanoke College,52.1,342,16.0,265,16.0,322,17.7,355,2.4,726,594836,Virginia,"$42,694","$13,258","$43,900",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,37.2959521,-80.055934
342,342,343,=343,University of Alaska Fairbanks,52.0,343,21.2,84,14.6,697,10.2,710,6.0,244,963,Alaska,"$23,382","$8,730","$37,333",0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,64.86534085,-147.8426178
343,343,344,=343,"California State University, Chico",52.0,344,4.6,783,16.6,158,24.1,131,6.7,152,591902,California,"$19,228","$12,712","$46,033",0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,39.72949775,-121.8481053
344,344,345,=343,Canisius College,52.0,345,16.1,257,16.7,137,16.1,428,3.2,619,593480,New York,"$36,454","$13,218","$46,367",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,42.92138645,-78.86016624
345,345,346,=343,Indiana Wesleyan University-Marion,52.0,346,14.4,348,17.0,82,17.8,346,2.9,664,645377,Indiana,"$25,980","$8,312","$48,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.51642705,-85.66411627
346,346,347,=343,The New School,52.0,347,17.8,171,15.0,633,11.8,652,7.4,98,131659,New York,"$47,351","$18,600","$42,767",0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,40.73547915,-73.99707088
347,347,348,=348,Mizzou - University of Missouri,51.9,348,12.0,463,16.1,298,19.8,271,4.1,505,706,Missouri,"$26,506","$10,676","$46,800",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.94038079999999,-92.3277375
348,348,349,=348,University of Redlands,51.9,349,13.3,402,15.7,426,16.6,405,6.2,227,592013,California,"$48,072","$13,862","$52,867",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,34.0634404,-117.16385929999998
349,349,350,=348,University of South Carolina-Columbia,51.9,350,13.7,382,16.5,195,17.5,357,4.2,497,683,South Carolina,"$31,962","$10,008","$43,367",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,33.992829799999996,-81.02685166
350,350,351,=351,School of the Art Institute of Chicago,51.8,351,18.9,130,13.5,787,12.2,624,7.3,100,592328,Illinois,"$47,420","$13,890","$32,500",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.878989600000004,-87.62149959999999
351,351,352,=351,California Lutheran University,51.8,352,10.0,559,15.4,501,19.7,273,6.7,151,591881,California,"$41,363","$13,320","$52,667",0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,34.2266493,-118.87850949999999
352,352,353,=351,Lycoming College,51.8,353,15.4,292,14.9,649,17.4,362,4.1,504,594251,Pennsylvania,"$38,618","$11,980","$44,967",0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,41.2454429,-76.99988255
353,353,354,=354,Ohio University (Main campus),51.7,354,12.6,443,17.0,87,18.3,324,3.9,540,131281,Ohio,"$21,360","$11,598","$40,000",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,39.32417815,-82.10051745
354,354,355,=354,Ringling College of Art and Design,51.7,355,17.5,192,14.7,691,14.5,518,5.0,384,592187,Florida,"$44,560","$14,600","$33,767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.360368199999996,-82.54848100000001
355,355,356,=356,"California State University, Fresno",51.6,356,5.5,750,16.2,251,21.2,225,8.7,14,591908,California,"$18,465","$9,704","$43,667",0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,36.81387055,-119.74462209999999
356,356,357,=356,College for Creative Studies,51.6,357,15.5,286,14.5,717,16.8,392,4.9,396,593039,Michigan,"$42,460","$8,650","$40,967",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3612165,-83.06298259999998
357,357,358,=356,Point Loma Nazarene University,51.6,358,9.8,571,17.0,88,19.4,286,5.4,331,592007,California,"$34,600","$10,150","$49,433",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,32.7169659,-117.25108529999999
358,358,359,359,Calvin College,51.5,359,15.6,283,17.2,51,15.5,463,3.4,597,593033,Michigan,"$33,100","$9,990","$43,267",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,48.8502835,-98.93805923
359,359,360,=360,Augustana University,51.3,360,15.8,270,16.3,227,16.7,401,2.5,713,595250,South Dakota,"$31,960","$8,008","$42,367",0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,43.524097499999996,-96.73873358
360,360,361,=360,University of Hartford,51.3,361,18.8,136,15.9,348,11.9,642,4.7,428,592109,Connecticut,"$38,910","$12,346","$46,367",0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,41.800501399999995,-72.71446314
361,361,362,=360,Hartwick College,51.3,362,18.1,157,13.8,777,15.9,439,3.5,592,593558,New York,"$44,134","$12,093","$43,467",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,42.45997815,-75.07146883
362,362,363,=360,The College of Idaho,51.3,363,18.7,138,15.7,416,13.1,578,3.8,548,592319,Idaho,"$28,755","$9,192","$39,100",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,43.653187,-116.67689320000001
363,363,364,=364,Alma College,51.2,364,17.1,213,15.7,402,15.5,462,2.9,655,593018,Michigan,"$38,858","$10,642","$42,733",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,43.38135085,-84.67131152
364,364,365,=364,Bellarmine University,51.2,365,15.9,269,16.0,315,17.3,366,1.9,775,592646,Kentucky,"$40,350","$12,182","$46,100",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,38.2187504,-85.70584114
365,365,366,=364,University of Houston,51.2,366,8.1,649,16.0,318,19.0,299,8.1,42,780,Texas,"$22,066","$9,984","$50,133",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.7207902,-95.34406271
366,366,367,=364,Loyola University New Orleans,51.2,367,17.4,199,15.5,480,12.8,596,5.5,315,592718,Louisiana,"$39,242","$12,666","$43,300",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,29.9356364,-90.12045156
367,367,368,=368,Andrews University,51.1,368,17.5,188,16.5,180,8.9,743,8.0,44,593021,Michigan,"$28,436","$9,078","$39,400",0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,41.96966265,-86.36331554
368,368,369,=368,Stetson University,51.1,369,16.7,236,16.0,327,12.6,606,5.7,292,592196,Florida,"$44,490","$12,684","$41,767",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,29.03653465,-81.30054112
